title,choice,id,parent_id,depth
Ton personnage possède-t-il des armes ?,n,1384824,1384459,9
Ton personnage possède-t-il des armes ?,p,1385188,1384459,9
Ton personnage est-il un tueur ?,o,1385553,1385552,9
Ton personnage a-t-il des cheveux ?,n,1385917,1385552,9
Ton personnage a-t-il des cheveux ?,p,1386281,1385552,9
Ton personnage est-il un tueur ?,o,1386646,1386645,9
Ton personnage a-t-il des cheveux ?,n,1387010,1386645,9
Ton personnage a-t-il des cheveux ?,p,1387374,1386645,9
Ton personnage est-il policier ou détective ?,o,1387741,1387740,9
Ton personnage est-il méchant ? ,n,1388105,1387740,9
Ton personnage est-il policier ou détective ?,p,1388469,1387740,9
Ton personnage est-il policier ou détective ?,o,1388834,1388833,9
Ton personnage est-il méchant ? ,n,1389198,1388833,9
Ton personnage est-il méchant ? ,p,1389562,1388833,9
Ton personnage est-il policier ou détective ?,o,1389927,1389926,9
Ton personnage est-il méchant ? ,n,1390291,1389926,9
Ton personnage est-il une fille ?,p,1390655,1389926,9
Ton personnage est-il un tueur ?,o,1391021,1391020,9
Ton personnage a-t-il des cheveux ?,n,1391385,1391020,9
Ton personnage a-t-il des cheveux ?,p,1391749,1391020,9
Ton personnage est-il masculin ?,o,1392114,1392113,9
Ton personnage est-il méchant ? ,n,1392478,1392113,9
Ton personnage a-t-il la peau blanche ?,p,1392842,1392113,9
Ton personnage est-il masculin ?,o,1393207,1393206,9
Ton personnage est-il méchant ? ,n,1393571,1393206,9
Ton personnage a-t-il la peau blanche ?,p,1393935,1393206,9
Ton personnage est-il policier ou détective ?,o,1394301,1394300,9
Ton personnage a-t-il joué dans des westerns ?,n,1394665,1394300,9
Ton personnage est-il policier ou détective ?,p,1395029,1394300,9
Ton personnage est-il policier ou détective ?,o,1395394,1395393,9
Ton personnage a-t-il des cheveux ?,n,1395758,1395393,9
Ton personnage est-il policier ou détective ?,p,1396122,1395393,9
Ton personnage a-t-il un prénom hors du commun ?,o,1396487,1396486,9
Ton personnage a-t-il la peau blanche ?,n,1396851,1396486,9
Ton personnage a-t-il la peau blanche ?,p,1397215,1396486,9
Ton personnage a-t-il plus de 50 ans ?,o,1397584,1397583,9
Ton personnage est-il un tueur ?,n,1397858,1397583,9
Ton personnage a-t-il plus de 50 ans ?,p,1397979,1397583,9
Ton personnage a-t-il un prénom hors du commun ?,o,1398254,1398253,9
Ton personnage a-t-il un prénom hors du commun ?,n,1398618,1398253,9
Ton personnage a-t-il un prénom hors du commun ?,p,1398982,1398253,9
Ton personnage a-t-il un prénom hors du commun ?,o,1399347,1399346,9
Ton personnage a-t-il un prénom hors du commun ?,n,1399711,1399346,9
Ton personnage a-t-il un prénom hors du commun ?,p,1400075,1399346,9
Ton personnage a-t-il plus de 35 ans ?,o,1400441,1400440,9
Ton personnage a-t-il des yeux ?,n,1400802,1400440,9
Ton personnage a-t-il plus de 35 ans ?,p,1400974,1400440,9
Ton personnage a-t-il des cheveux ?,o,1401339,1401338,9
Ton personnage a-t-il plus de 50 ans ?,n,1401676,1401338,9
Ton personnage a-t-il des cheveux ?,p,1401932,1401338,9
Ton personnage a-t-il des cheveux ?,o,1402288,1402287,9
Ton personnage a-t-il des yeux ?,n,1402652,1402287,9
Ton personnage a-t-il des cheveux ?,p,1403001,1402287,9
Ton personnage a-t-il un prénom hors du commun ?,o,1403358,1403357,9
Ton personnage a-t-il un prénom hors du commun ?,n,1403722,1403357,9
Ton personnage a-t-il des cheveux ?,p,1404086,1403357,9
Ton personnage a-t-il un prénom hors du commun ?,o,1404451,1404450,9
Ton personnage a-t-il un prénom hors du commun ?,n,1404758,1404450,9
Ton personnage a-t-il des cheveux ?,p,1405122,1404450,9
Ton personnage a-t-il des cheveux ?,o,1405487,1405486,9
Ton personnage a-t-il un prénom hors du commun ?,n,1405851,1405486,9
Ton personnage a-t-il des cheveux ?,p,1406215,1405486,9
Ton personnage a-t-il plus de 35 ans ?,o,1406582,1406581,9
Ton personnage a-t-il des yeux ?,n,1406946,1406581,9
Ton personnage a-t-il des cheveux ?,p,1407286,1406581,9
Est-ce que ton personnage a une apparence animale ?,o,1407651,1407650,9
Ton personnage a-t-il un enfant ? ,n,1408015,1407650,9
Ton personnage fait-il des combats ?,p,1408379,1407650,9
Ton personnage a-t-il un prénom hors du commun ?,o,1408744,1408743,9
Ton personnage a-t-il un prénom hors du commun ?,n,1409108,1408743,9
Ton personnage a-t-il un prénom hors du commun ?,p,1409472,1408743,9
Ton personnage a-t-il un prénom hors du commun ?,o,1409838,1409837,9
Ton personnage a-t-il un prénom hors du commun ?,n,1410202,1409837,9
Ton personnage a-t-il un prénom hors du commun ?,p,1410566,1409837,9
Ton personnage est-il un tueur ?,o,1410931,1410930,9
Ton personnage a-t-il un prénom hors du commun ?,n,1411295,1410930,9
Ton personnage est-il un tueur ?,p,1411659,1410930,9
Ton personnage possède-t-il des armes ?,o,1412024,1412023,9
Ton personnage est-il un tueur ?,n,1412388,1412023,9
Ton personnage est-il un tueur ?,p,1412752,1412023,9
Ton personnage a-t-il plus de 35 ans ?,o,1413118,1413117,9
Ton personnage est-il un tueur ?,n,1413482,1413117,9
Est-ce que ton personnage a une apparence animale ?,p,1413846,1413117,9
Ton personnage a-t-il un prénom hors du commun ?,o,1414211,1414210,9
Ton personnage a-t-il un prénom hors du commun ?,n,1414575,1414210,9
Ton personnage est-il un tueur ?,p,1414939,1414210,9
Ton personnage possède-t-il des armes ?,o,1415304,1415303,9
Ton personnage est-il un tueur ?,n,1415668,1415303,9
Ton personnage est-il un tueur ?,p,1416032,1415303,9
Ton personnage est-il masculin ?,o,1416399,1416398,9
Ton personnage a-t-il des yeux ?,n,1416763,1416398,9
Est-ce que ton personnage a une apparence animale ?,p,1417127,1416398,9
Ton personnage a-t-il un enfant ? ,o,1417492,1417491,9
Ton personnage est-il un tueur ?,n,1417856,1417491,9
Ton personnage est-il un tueur ?,p,1418154,1417491,9
Ton personnage est-il un tueur ?,o,1418519,1418518,9
Ton personnage est-il un tueur ?,n,1418883,1418518,9
Est-ce que ton personnage a une apparence animale ?,p,1419247,1418518,9
Ton personnage a-t-il un prénom hors du commun ?,o,1419613,1419612,9
Ton personnage a-t-il un prénom hors du commun ?,n,1419896,1419612,9
Ton personnage a-t-il un prénom hors du commun ?,p,1420257,1419612,9
Ton personnage est-il un personnage de série télévisée ?,o,1420622,1420621,9
Ton personnage est-il un tueur ?,n,1420986,1420621,9
Ton personnage est-il un tueur ?,p,1421350,1420621,9
Ton personnage a-t-il des yeux ?,o,1421715,1421714,9
Ton personnage est-il un tueur ?,n,1422079,1421714,9
Ton personnage a-t-il des yeux ?,p,1422443,1421714,9
Ton personnage a-t-il un prénom hors du commun ?,o,1422809,1422808,9
Ton personnage a-t-il plus de 35 ans ?,n,1423173,1422808,9
Ton personnage a-t-il un prénom hors du commun ?,p,1423537,1422808,9
Ton personnage a-t-il des yeux ?,o,1423902,1423901,9
Ton personnage fait-il des combats ?,n,1424266,1423901,9
Ton personnage a-t-il des yeux ?,p,1424630,1423901,9
Ton personnage a-t-il des yeux ?,o,1424995,1424994,9
Ton personnage a-t-il un prénom hors du commun ?,n,1425359,1424994,9
Ton personnage a-t-il des yeux ?,p,1425723,1424994,9
Ton personnage est-il devenu connu grâce à Internet ?,o,1426091,1426090,9
As-tu déjà vu ton personnage à la télé  ?,n,1426455,1426090,9
Ton personnage est-il masculin ?,p,1426819,1426090,9
Ton personnage a-t-il un enfant ? ,o,1427184,1427183,9
Ton personnage est-il masculin ?,n,1427548,1427183,9
Ton personnage est-il une fille ?,p,1427912,1427183,9
Ton personnage est-il devenu connu grâce à Internet ?,o,1428277,1428276,9
As-tu déjà vu ton personnage à la télé  ?,n,1428641,1428276,9
Ton personnage est-il un personnage de série télévisée ?,p,1429005,1428276,9
Ton personnage a-t-il des cheveux ?,o,1429371,1429370,9
Ton personnage a-t-il des cheveux ?,n,1429735,1429370,9
Ton personnage a-t-il des cheveux ?,p,1430099,1429370,9
Ton personnage est-il visible ?,o,1430464,1430463,9
Ton personnage a-t-il des cheveux ?,n,1430828,1430463,9
Ton personnage a-t-il des cheveux ?,p,1431192,1430463,9
Ton personnage a-t-il des cheveux ?,o,1431557,1431556,9
Ton personnage a-t-il des cheveux ?,n,1431921,1431556,9
Ton personnage a-t-il des cheveux ?,p,1432285,1431556,9
Ton personnage a-t-il un prénom hors du commun ?,o,1432651,1432650,9
Ton personnage a-t-il un prénom hors du commun ?,n,1433015,1432650,9
Ton personnage a-t-il un prénom hors du commun ?,p,1433379,1432650,9
Ton personnage a-t-il un prénom hors du commun ?,o,1433744,1433743,9
Ton personnage a-t-il un prénom hors du commun ?,n,1434108,1433743,9
Ton personnage a-t-il un prénom hors du commun ?,p,1434472,1433743,9
Ton personnage a-t-il un prénom hors du commun ?,o,1434837,1434836,9
Ton personnage a-t-il un prénom hors du commun ?,n,1435201,1434836,9
Ton personnage a-t-il un prénom hors du commun ?,p,1435565,1434836,9
Ton personnage est-il masculin ?,o,1435932,1435931,9
Votre personnage a -t-il la peau noire ?,n,1436296,1435931,9
Ton personnage est-il masculin ?,p,1436660,1435931,9
Ton personnage est-il visible ?,o,1437025,1437024,9
Ton personnage a-t-il un enfant ? ,n,1437389,1437024,9
Ton personnage est-il visible ?,p,1437753,1437024,9
Ton personnage est-il masculin ?,o,1438118,1438117,9
Ton personnage a-t-il un enfant ? ,n,1438482,1438117,9
Ton personnage est-il masculin ?,p,1438846,1438117,9
As-tu déjà vu ton personnage à la télé  ?,o,1439212,1439211,9
As-tu déjà vu ton personnage à la télé  ?,n,1439576,1439211,9
As-tu déjà vu ton personnage à la télé  ?,p,1439940,1439211,9
Est-ce que ton personnage a une apparence animale ?,o,1440305,1440304,9
Ton personnage a-t-il un prénom hors du commun ?,n,1440669,1440304,9
Est-ce que ton personnage a une apparence animale ?,p,1441033,1440304,9
Ton personnage est-il masculin ?,o,1441398,1441397,9
Ton personnage a-t-il un prénom hors du commun ?,n,1441762,1441397,9
Ton personnage est-il un personnage de série télévisée ?,p,1442126,1441397,9
Ton personnage est-il un personnage de série télévisée ?,o,1442492,1442491,9
Ton personnage a-t-il un prénom hors du commun ?,n,1442856,1442491,9
Ton personnage est-il un personnage de série télévisée ?,p,1443220,1442491,9
Ton personnage a-t-il un prénom hors du commun ?,o,1443585,1443584,9
Ton personnage fait-il des combats ?,n,1443949,1443584,9
Ton personnage a-t-il un prénom hors du commun ?,p,1444313,1443584,9
Ton personnage est-il masculin ?,o,1444678,1444677,9
Ton personnage fait-il des combats ?,n,1445042,1444677,9
Ton personnage fait-il des combats ?,p,1445406,1444677,9
Ton personnage est-il masculin ?,o,1445773,1445772,9
Ton personnage est-il visible ?,n,1446137,1445772,9
Ton personnage est-il masculin ?,p,1446501,1445772,9
Ton personnage fait-il des combats ?,o,1446866,1446865,9
Ton personnage est-il une fille ?,n,1447230,1446865,9
Ton personnage est-il une fille ?,p,1447594,1446865,9
Ton personnage est-il masculin ?,o,1447959,1447958,9
Ton personnage est-il visible ?,n,1448323,1447958,9
Ton personnage est-il masculin ?,p,1448687,1447958,9
As-tu déjà vu ton personnage à la télé  ?,o,1449053,1449052,9
As-tu déjà vu ton personnage à la télé  ?,n,1449417,1449052,9
As-tu déjà vu ton personnage à la télé  ?,p,1449781,1449052,9
Est-ce que ton personnage a une apparence animale ?,o,1450146,1450145,9
Ton personnage a-t-il un prénom hors du commun ?,n,1450510,1450145,9
Est-ce que ton personnage a une apparence animale ?,p,1450874,1450145,9
Ton personnage est-il masculin ?,o,1451239,1451238,9
Ton personnage a-t-il un prénom hors du commun ?,n,1451603,1451238,9
Est-ce que ton personnage a une apparence animale ?,p,1451967,1451238,9
Ton personnage a-t-il un prénom hors du commun ?,o,1452333,1452332,9
Ton personnage a-t-il un prénom hors du commun ?,n,1452697,1452332,9
Ton personnage est-il un personnage de série télévisée ?,p,1453061,1452332,9
Est-ce que ton personnage a une apparence animale ?,o,1453426,1453425,9
Ton personnage fait-il des combats ?,n,1453790,1453425,9
Ton personnage fait-il des combats ?,p,1454154,1453425,9
Ton personnage a-t-il un prénom hors du commun ?,o,1454519,1454518,9
Est-ce que ton personnage a une apparence animale ?,n,1454883,1454518,9
Est-ce que ton personnage a une apparence animale ?,p,1455247,1454518,9
Ton personnage est-il masculin ?,o,1455615,1455614,9
Ton personnage est-il visible ?,n,1455979,1455614,9
Ton personnage est-il visible ?,p,1456343,1455614,9
Ton personnage a-t-il plus de 35 ans ?,o,1456708,1456707,9
Ton personnage a-t-il plus de 35 ans ?,n,1457072,1456707,9
Ton personnage a-t-il plus de 35 ans ?,p,1457436,1456707,9
Est-ce que ton personnage a une apparence animale ?,o,1457801,1457800,9
Ton personnage est-il visible ?,n,1458165,1457800,9
Est-ce que ton personnage a une apparence animale ?,p,1458529,1457800,9
Ton personnage a-t-il plus de 50 ans ?,o,1458895,1458894,9
Est-ce que ton personnage est un animal ?,n,1459250,1458894,9
Est-ce que ton personnage est un animal ?,p,1459614,1458894,9
Ton personnage est-il une jolie femme ?,o,1459979,1459978,9
Ton personnage est-il une fille ?,n,1460343,1459978,9
Ton personnage est-il une fille ?,p,1460707,1459978,9
Ton personnage a-t-il la peau blanche ?,o,1461072,1461071,9
Est-ce que ton personnage est un animal ?,n,1461436,1461071,9
Ton personnage est-il un tueur ?,p,1461800,1461071,9
Ton personnage est-il un tueur ?,o,1462166,1462165,9
Ton personnage est-il visible ?,n,1462530,1462165,9
Est-ce que ton personnage est un animal ?,p,1462894,1462165,9
Est-ce que ton personnage a une apparence animale ?,o,1463259,1463258,9
Est-ce que ton personnage est un animal ?,n,1463623,1463258,9
Est-ce que ton personnage a une apparence animale ?,p,1463987,1463258,9
Est-ce que ton personnage a une apparence animale ?,o,1464352,1464351,9
Est-ce que ton personnage est un animal ?,n,1464716,1464351,9
Est-ce que ton personnage a une apparence animale ?,p,1465080,1464351,9
Ton personnage a-t-il un prénom hors du commun ?,o,1465447,1465446,9
Ton personnage est-il masculin ?,n,1465811,1465446,9
Ton personnage est-il masculin ?,p,1466175,1465446,9
Ton personnage a-t-il un prénom hors du commun ?,o,1466540,1466539,9
Ton personnage a-t-il un prénom hors du commun ?,n,1466904,1466539,9
Ton personnage a-t-il un prénom hors du commun ?,p,1467268,1466539,9
Ton personnage a-t-il la peau blanche ?,o,1467633,1467632,9
Ton personnage est-il masculin ?,n,1467997,1467632,9
Ton personnage est-il masculin ?,p,1468361,1467632,9
Est-ce que ton personnage a une apparence animale ?,o,1468727,1468726,9
Ton personnage a-t-il un prénom hors du commun ?,n,1469091,1468726,9
Ton personnage fait-il des combats ?,p,1469455,1468726,9
Est-ce que ton personnage a une apparence animale ?,o,1469820,1469819,9
Ton personnage est-il un dieu ou une déesse ?,n,1470184,1469819,9
Ton personnage est-il un tueur ?,p,1470548,1469819,9
Ton personnage a-t-il un prénom hors du commun ?,o,1470913,1470912,9
Ton personnage a-t-il un prénom hors du commun ?,n,1471277,1470912,9
Ton personnage a-t-il un prénom hors du commun ?,p,1471641,1470912,9
Ton personnage est-il masculin ?,o,1472007,1472006,9
Ton personnage a-t-il un prénom hors du commun ?,n,1472371,1472006,9
Ton personnage fait-il des combats ?,p,1472735,1472006,9
As-tu déjà vu ton personnage à la télé  ?,o,1473100,1473099,9
Ton personnage a-t-il la peau blanche ?,n,1473464,1473099,9
Ton personnage est-il un tueur ?,p,1473828,1473099,9
Ton personnage est-il masculin ?,o,1474193,1474192,9
Ton personnage a-t-il un prénom hors du commun ?,n,1474557,1474192,9
Ton personnage a-t-il un prénom hors du commun ?,p,1474921,1474192,9
Ton personnage a-t-il un prénom hors du commun ?,o,1475288,1475287,9
Ton personnage est-il masculin ?,n,1475652,1475287,9
Ton personnage est-il masculin ?,p,1476016,1475287,9
Ton personnage est-il masculin ?,o,1476381,1476380,9
Ton personnage possède-t-il des armes ?,n,1476745,1476380,9
Ton personnage est-il masculin ?,p,1477109,1476380,9
Ton personnage possède-t-il des armes ?,o,1477474,1477473,9
Ton personnage possède-t-il des armes ?,n,1477838,1477473,9
Ton personnage possède-t-il des armes ?,p,1478202,1477473,9
Est-ce que ton personnage a une apparence animale ?,o,1478568,1478567,9
Ton personnage est-il une fille ?,n,1478932,1478567,9
Est-ce que ton personnage a une apparence animale ?,p,1479296,1478567,9
Est-ce que ton personnage a une apparence animale ?,o,1479661,1479660,9
Ton personnage a-t-il un enfant ? ,n,1480025,1479660,9
Ton personnage fait-il des combats ?,p,1480389,1479660,9
Est-ce que ton personnage a une apparence animale ?,o,1480754,1480753,9
Ton personnage fait-il des combats ?,n,1481118,1480753,9
Ton personnage fait-il des combats ?,p,1481482,1480753,9
Est-ce que ton personnage a une apparence animale ?,o,1481848,1481847,9
Ton personnage a-t-il des yeux ?,n,1482212,1481847,9
Est-ce que ton personnage a une apparence animale ?,p,1482576,1481847,9
Ton personnage a-t-il la peau blanche ?,o,1482941,1482940,9
Ton personnage a-t-il un prénom hors du commun ?,n,1483305,1482940,9
Ton personnage a-t-il un prénom hors du commun ?,p,1483669,1482940,9
Ton personnage a-t-il des yeux ?,o,1484034,1484033,9
Ton personnage a-t-il un prénom hors du commun ?,n,1484398,1484033,9
Ton personnage a-t-il un prénom hors du commun ?,p,1484762,1484033,9
Ton personnage est-il méchant ? ,o,1485131,1485130,9
Ton personnage est-il méchant ? ,n,1485495,1485130,9
Ton personnage est-il méchant ? ,p,1485859,1485130,9
Ton personnage fait-il des combats ?,o,1486224,1486223,9
Ton personnage possède-t-il des armes ?,n,1486588,1486223,9
Ton personnage fait-il des combats ?,p,1486952,1486223,9
Ton personnage fait-il des combats ?,o,1487317,1487316,9
Ton personnage possède-t-il des armes ?,n,1487681,1487316,9
Ton personnage fait-il des combats ?,p,1488045,1487316,9
Ton personnage est-il méchant ? ,o,1488411,1488410,9
Ton personnage est-il méchant ? ,n,1488775,1488410,9
Ton personnage est-il méchant ? ,p,1489139,1488410,9
Ton personnage a-t-il un prénom hors du commun ?,o,1489504,1489503,9
Ton personnage fait-il des combats ?,n,1489868,1489503,9
Ton personnage fait-il des combats ?,p,1490232,1489503,9
Ton personnage a-t-il un prénom hors du commun ?,o,1490597,1490596,9
Ton personnage est-il méchant ? ,n,1490961,1490596,9
Ton personnage a-t-il un prénom hors du commun ?,p,1491325,1490596,9
Ton personnage a-t-il un prénom hors du commun ?,o,1491691,1491690,9
Ton personnage est-il policier ou détective ?,n,1492055,1491690,9
Ton personnage a-t-il un prénom hors du commun ?,p,1492419,1491690,9
Ton personnage est-il policier ou détective ?,o,1492784,1492783,9
Ton personnage possède-t-il des armes ?,n,1493148,1492783,9
Ton personnage est-il policier ou détective ?,p,1493512,1492783,9
Ton personnage a-t-il un prénom hors du commun ?,o,1493877,1493876,9
Ton personnage est-il policier ou détective ?,n,1494241,1493876,9
Ton personnage a-t-il un prénom hors du commun ?,p,1494605,1493876,9
Ton personnage a-t-il un prénom hors du commun ?,o,1494972,1494971,9
Ton personnage a-t-il un prénom hors du commun ?,n,1495336,1494971,9
Ton personnage a-t-il un prénom hors du commun ?,p,1495700,1494971,9
Ton personnage fait-il des combats ?,o,1496065,1496064,9
Ton personnage possède-t-il des armes ?,n,1496429,1496064,9
Ton personnage fait-il des combats ?,p,1496793,1496064,9
Ton personnage fait-il des combats ?,o,1497158,1497157,9
Ton personnage possède-t-il des armes ?,n,1497522,1497157,9
Ton personnage fait-il des combats ?,p,1497886,1497157,9
Ton personnage est-il un tueur ?,o,1498252,1498251,9
Ton personnage a-t-il un prénom hors du commun ?,n,1498616,1498251,9
Ton personnage a-t-il un prénom hors du commun ?,p,1498980,1498251,9
Ton personnage a-t-il un prénom hors du commun ?,o,1499345,1499344,9
Ton personnage fait-il des combats ?,n,1499709,1499344,9
Ton personnage a-t-il un prénom hors du commun ?,p,1500073,1499344,9
Ton personnage est-il un tueur ?,o,1500438,1500437,9
Ton personnage fait-il des combats ?,n,1500802,1500437,9
Ton personnage fait-il des combats ?,p,1501166,1500437,9
Ton personnage est-il policier ou détective ?,o,1501532,1501531,9
Ton personnage est-il méchant ? ,n,1501896,1501531,9
Ton personnage est-il méchant ? ,p,1502260,1501531,9
Ton personnage est-il policier ou détective ?,o,1502625,1502624,9
Ton personnage possède-t-il des armes ?,n,1502989,1502624,9
Ton personnage est-il policier ou détective ?,p,1503353,1502624,9
Ton personnage possède-t-il des armes ?,o,1503718,1503717,9
Ton personnage possède-t-il des armes ?,n,1504082,1503717,9
Ton personnage possède-t-il des armes ?,p,1504446,1503717,9
Ton personnage est-il méchant ? ,o,1504813,1504812,9
Ton personnage est-il méchant ? ,n,1505177,1504812,9
Ton personnage est-il méchant ? ,p,1505541,1504812,9
Ton personnage fait-il des combats ?,o,1505906,1505905,9
Ton personnage possède-t-il des armes ?,n,1506270,1505905,9
Ton personnage fait-il des combats ?,p,1506634,1505905,9
Ton personnage fait-il des combats ?,o,1506999,1506998,9
Ton personnage possède-t-il des armes ?,n,1507363,1506998,9
Ton personnage fait-il des combats ?,p,1507727,1506998,9
Ton personnage est-il méchant ? ,o,1508093,1508092,9
Ton personnage a-t-il un prénom hors du commun ?,n,1508457,1508092,9
Ton personnage a-t-il un prénom hors du commun ?,p,1508821,1508092,9
Ton personnage a-t-il un prénom hors du commun ?,o,1509186,1509185,9
Ton personnage fait-il des combats ?,n,1509550,1509185,9
Ton personnage fait-il des combats ?,p,1509914,1509185,9
Ton personnage a-t-il un prénom hors du commun ?,o,1510279,1510278,9
Ton personnage est-il méchant ? ,n,1510643,1510278,9
Ton personnage est-il une fille ?,p,1511007,1510278,9
Ton personnage est-il policier ou détective ?,o,1511373,1511372,9
Ton personnage est-il une fille ?,n,1511737,1511372,9
Ton personnage possède-t-il des armes ?,p,1512101,1511372,9
Ton personnage est-il policier ou détective ?,o,1512466,1512465,9
Ton personnage possède-t-il des armes ?,n,1512830,1512465,9
Ton personnage est-il policier ou détective ?,p,1513194,1512465,9
Ton personnage a-t-il un prénom hors du commun ?,o,1513559,1513558,9
Ton personnage est-il policier ou détective ?,n,1513923,1513558,9
Ton personnage a-t-il un prénom hors du commun ?,p,1514287,1513558,9
Ton personnage possède-t-il des armes ?,o,1514655,1514654,9
Ton personnage est-il un tueur ?,n,1515019,1514654,9
Ton personnage est-il un tueur ?,p,1515383,1514654,9
Ton personnage a-t-il un prénom hors du commun ?,o,1515748,1515747,9
Ton personnage est-il un tueur ?,n,1516112,1515747,9
Ton personnage a-t-il un prénom hors du commun ?,p,1516476,1515747,9
Ton personnage possède-t-il des armes ?,o,1516841,1516840,9
Ton personnage a-t-il un prénom hors du commun ?,n,1517205,1516840,9
Ton personnage a-t-il un prénom hors du commun ?,p,1517569,1516840,9
Ton personnage a-t-il des yeux ?,o,1517935,1517934,9
Ton personnage a-t-il un prénom hors du commun ?,n,1518299,1517934,9
Ton personnage a-t-il des yeux ?,p,1518663,1517934,9
Ton personnage est-il un personnage de série télévisée ?,o,1519028,1519027,9
Ton personnage est-il un tueur ?,n,1519392,1519027,9
Ton personnage est-il un personnage de série télévisée ?,p,1519756,1519027,9
Ton personnage a-t-il des yeux ?,o,1520121,1520120,9
Ton personnage est-il un tueur ?,n,1520485,1520120,9
Ton personnage a-t-il des yeux ?,p,1520849,1520120,9
Ton personnage a-t-il des yeux ?,o,1521215,1521214,9
Ton personnage possède-t-il des armes ?,n,1521579,1521214,9
Ton personnage a-t-il des yeux ?,p,1521943,1521214,9
Ton personnage a-t-il un prénom hors du commun ?,o,1522308,1522307,9
Ton personnage est-il un tueur ?,n,1522672,1522307,9
Ton personnage est-il un tueur ?,p,1523036,1522307,9
Ton personnage a-t-il des yeux ?,o,1523401,1523400,9
Ton personnage possède-t-il des armes ?,n,1523765,1523400,9
Ton personnage a-t-il un prénom hors du commun ?,p,1524129,1523400,9
Ton personnage est-il un personnage de série télévisée ?,o,1524496,1524495,9
Est-ce que ton personnage est un animal ?,n,1524860,1524495,9
Ton personnage est-il un personnage de série télévisée ?,p,1525224,1524495,9
Ton personnage fait-il des combats ?,o,1525589,1525588,9
Ton personnage a-t-il la peau blanche ?,n,1525953,1525588,9
Est-ce que ton personnage est un animal ?,p,1526317,1525588,9
Ton personnage a-t-il un prénom hors du commun ?,o,1526682,1526681,9
Ton personnage a-t-il un prénom hors du commun ?,n,1527046,1526681,9
Ton personnage a-t-il un prénom hors du commun ?,p,1527410,1526681,9
Ton personnage a-t-il la peau blanche ?,o,1527776,1527775,9
Est-ce que ton personnage a une apparence animale ?,n,1528140,1527775,9
Ton personnage a-t-il la peau blanche ?,p,1528504,1527775,9
Est-ce que ton personnage a une apparence animale ?,o,1528869,1528868,9
Ton personnage fait-il des combats ?,n,1529233,1528868,9
Est-ce que ton personnage a une apparence animale ?,p,1529597,1528868,9
Ton personnage est-il un personnage de série télévisée ?,o,1529962,1529961,9
Ton personnage fait-il des combats ?,n,1530326,1529961,9
Ton personnage est-il un personnage de série télévisée ?,p,1530690,1529961,9
Ton personnage a-t-il la peau blanche ?,o,1531056,1531055,9
Est-ce que ton personnage a une apparence animale ?,n,1531420,1531055,9
Ton personnage a-t-il la peau blanche ?,p,1531784,1531055,9
Est-ce que ton personnage a une apparence animale ?,o,1532149,1532148,9
Ton personnage a-t-il la peau blanche ?,n,1532513,1532148,9
Est-ce que ton personnage a une apparence animale ?,p,1532877,1532148,9
Ton personnage est-il un personnage de série télévisée ?,o,1533242,1533241,9
Ton personnage fait-il des combats ?,n,1533606,1533241,9
Ton personnage est-il un personnage de série télévisée ?,p,1533970,1533241,9
Ton personnage est-il un personnage de série télévisée ?,o,1534337,1534336,9
Est-ce que ton personnage est un animal ?,n,1534701,1534336,9
Ton personnage est-il un personnage de série télévisée ?,p,1535065,1534336,9
Ton personnage a-t-il un prénom hors du commun ?,o,1535430,1535429,9
Ton personnage a-t-il la peau blanche ?,n,1535794,1535429,9
Ton personnage a-t-il un prénom hors du commun ?,p,1536158,1535429,9
Ton personnage est-il un personnage de série télévisée ?,o,1536523,1536522,9
Ton personnage est-il un personnage de série télévisée ?,n,1536887,1536522,9
Ton personnage a-t-il un prénom hors du commun ?,p,1537251,1536522,9
Ton personnage a-t-il la peau blanche ?,o,1537617,1537616,9
As-tu déjà vu ton personnage à la télé  ?,n,1537981,1537616,9
Ton personnage a-t-il la peau blanche ?,p,1538345,1537616,9
Est-ce que ton personnage a une apparence animale ?,o,1538710,1538709,9
Ton personnage fait-il des combats ?,n,1539074,1538709,9
Est-ce que ton personnage a une apparence animale ?,p,1539438,1538709,9
Ton personnage a-t-il la peau blanche ?,o,1539803,1539802,9
Est-ce que ton personnage a une apparence animale ?,n,1540167,1539802,9
Ton personnage a-t-il la peau blanche ?,p,1540531,1539802,9
Est-ce que ton personnage est un animal ?,o,1540897,1540896,9
Est-ce que ton personnage est un animal ?,n,1541261,1540896,9
Est-ce que ton personnage est un animal ?,p,1541625,1540896,9
Ton personnage est-il un tueur ?,o,1541990,1541989,9
Est-ce que ton personnage a une apparence animale ?,n,1542354,1541989,9
Est-ce que ton personnage a une apparence animale ?,p,1542718,1541989,9
Ton personnage a-t-il la peau blanche ?,o,1543083,1543082,9
Ton personnage a-t-il la peau blanche ?,n,1543447,1543082,9
Ton personnage fait-il des combats ?,p,1543811,1543082,9
Ton personnage possède-t-il des armes ?,o,1544179,1544178,9
Ton personnage possède-t-il des armes ?,n,1544543,1544178,9
Ton personnage possède-t-il des armes ?,p,1544907,1544178,9
Est-ce que ton personnage est un animal ?,o,1545272,1545271,9
Ton personnage possède-t-il des armes ?,n,1545636,1545271,9
Ton personnage possède-t-il des armes ?,p,1546000,1545271,9
Ton personnage est-il méchant ? ,o,1546365,1546364,9
Ton personnage possède-t-il des armes ?,n,1546729,1546364,9
Ton personnage possède-t-il des armes ?,p,1547093,1546364,9
